entity_id,state,last_changed
sensor.elmatare_active_power_l1,-0.834,2026-07-03T12:21:01.967Z
sensor.elmatare_active_power_l1,-0.777,2026-07-03T12:21:11.847Z
sensor.elmatare_active_power_l1,-0.730,2026-07-03T12:21:21.883Z
sensor.elmatare_active_power_l1,-0.679,2026-07-03T12:21:31.936Z
sensor.elmatare_active_power_l1,-0.629,2026-07-03T12:21:41.858Z
sensor.elmatare_active_power_l1,-0.587,2026-07-03T12:21:51.893Z
sensor.elmatare_active_power_l1,-0.544,2026-07-03T12:22:01.850Z
sensor.elmatare_active_power_l1,-0.508,2026-07-03T12:22:11.841Z
sensor.elmatare_active_power_l1,-0.476,2026-07-03T12:22:21.878Z
sensor.elmatare_active_power_l1,-0.449,2026-07-03T12:22:31.854Z
sensor.elmatare_active_power_l1,-0.427,2026-07-03T12:22:41.866Z
sensor.elmatare_active_power_l1,-0.411,2026-07-03T12:22:51.901Z
sensor.elmatare_active_power_l1,-0.398,2026-07-03T12:23:01.850Z
sensor.elmatare_active_power_l1,-0.387,2026-07-03T12:23:11.848Z
sensor.elmatare_active_power_l1,-0.372,2026-07-03T12:23:21.883Z
sensor.elmatare_active_power_l1,-0.364,2026-07-03T12:23:31.852Z
sensor.elmatare_active_power_l1,-0.362,2026-07-03T12:23:41.842Z
sensor.elmatare_active_power_l1,-0.360,2026-07-03T12:23:51.895Z
sensor.elmatare_active_power_l1,-0.363,2026-07-03T12:24:01.854Z
sensor.elmatare_active_power_l1,-0.370,2026-07-03T12:24:11.844Z
sensor.elmatare_active_power_l1,-0.380,2026-07-03T12:24:21.997Z
sensor.elmatare_active_power_l1,-0.389,2026-07-03T12:24:31.857Z
sensor.elmatare_active_power_l1,-0.403,2026-07-03T12:24:41.847Z
sensor.elmatare_active_power_l1,-0.416,2026-07-03T12:24:51.936Z
sensor.elmatare_active_power_l1,-0.433,2026-07-03T12:25:01.920Z
sensor.elmatare_active_power_l1,-0.447,2026-07-03T12:25:11.841Z
sensor.elmatare_active_power_l1,-0.462,2026-07-03T12:25:21.879Z
sensor.elmatare_active_power_l1,-0.477,2026-07-03T12:25:31.862Z
sensor.elmatare_active_power_l1,-0.488,2026-07-03T12:25:41.878Z
sensor.elmatare_active_power_l1,-0.499,2026-07-03T12:25:52.021Z
sensor.elmatare_active_power_l1,-0.507,2026-07-03T12:26:01.901Z
sensor.elmatare_active_power_l1,-0.521,2026-07-03T12:26:11.849Z
sensor.elmatare_active_power_l1,-0.535,2026-07-03T12:26:21.856Z
sensor.elmatare_active_power_l1,-0.548,2026-07-03T12:26:31.858Z
sensor.elmatare_active_power_l1,-0.558,2026-07-03T12:26:41.845Z
sensor.elmatare_active_power_l1,-0.570,2026-07-03T12:26:51.997Z
sensor.elmatare_active_power_l1,-0.577,2026-07-03T12:27:01.851Z
sensor.elmatare_active_power_l1,-0.572,2026-07-03T12:27:11.850Z
sensor.elmatare_active_power_l1,-0.562,2026-07-03T12:27:21.935Z
sensor.elmatare_active_power_l1,-0.543,2026-07-03T12:27:31.843Z
sensor.elmatare_active_power_l1,-0.517,2026-07-03T12:27:42.007Z
sensor.elmatare_active_power_l1,-0.484,2026-07-03T12:27:51.964Z
sensor.elmatare_active_power_l1,-0.441,2026-07-03T12:28:01.851Z
sensor.elmatare_active_power_l1,-0.400,2026-07-03T12:28:11.889Z
sensor.elmatare_active_power_l1,-0.356,2026-07-03T12:28:21.996Z
sensor.elmatare_active_power_l1,-0.308,2026-07-03T12:28:31.848Z
sensor.elmatare_active_power_l1,-0.278,2026-07-03T12:28:41.855Z
sensor.elmatare_active_power_l1,-0.242,2026-07-03T12:28:51.903Z
sensor.elmatare_active_power_l1,-0.205,2026-07-03T12:29:01.871Z
sensor.elmatare_active_power_l1,-0.174,2026-07-03T12:29:11.885Z
sensor.elmatare_active_power_l1,-0.149,2026-07-03T12:29:21.923Z
sensor.elmatare_active_power_l1,-0.121,2026-07-03T12:29:31.870Z
sensor.elmatare_active_power_l1,-0.097,2026-07-03T12:29:41.859Z
sensor.elmatare_active_power_l1,-0.073,2026-07-03T12:29:51.944Z
sensor.elmatare_active_power_l1,-0.048,2026-07-03T12:30:02.446Z
sensor.elmatare_active_power_l1,-0.030,2026-07-03T12:30:11.852Z
sensor.elmatare_active_power_l1,-0.018,2026-07-03T12:30:21.902Z
sensor.elmatare_active_power_l1,0.000,2026-07-03T12:30:31.849Z
sensor.elmatare_active_power_l1,0.007,2026-07-03T12:30:41.854Z
sensor.elmatare_active_power_l1,0.016,2026-07-03T12:30:51.980Z
sensor.elmatare_active_power_l1,0.020,2026-07-03T12:31:01.881Z
sensor.elmatare_active_power_l1,0.023,2026-07-03T12:31:11.842Z
sensor.elmatare_active_power_l1,0.021,2026-07-03T12:31:21.896Z
sensor.elmatare_active_power_l1,0.026,2026-07-03T12:31:41.834Z
sensor.elmatare_active_power_l1,0.015,2026-07-03T12:31:51.928Z
sensor.elmatare_active_power_l1,0.006,2026-07-03T12:32:01.877Z
sensor.elmatare_active_power_l1,0.000,2026-07-03T12:32:11.854Z
sensor.elmatare_active_power_l1,-0.014,2026-07-03T12:32:21.878Z
sensor.elmatare_active_power_l1,-0.018,2026-07-03T12:32:31.831Z
sensor.elmatare_active_power_l1,-0.027,2026-07-03T12:32:41.852Z
sensor.elmatare_active_power_l1,-0.033,2026-07-03T12:32:51.888Z
sensor.elmatare_active_power_l1,-0.042,2026-07-03T12:33:01.843Z
sensor.elmatare_active_power_l1,-0.048,2026-07-03T12:33:11.860Z
sensor.elmatare_active_power_l1,-0.053,2026-07-03T12:33:21.976Z
sensor.elmatare_active_power_l1,-0.051,2026-07-03T12:33:31.854Z
sensor.elmatare_active_power_l1,-0.045,2026-07-03T12:33:41.841Z
sensor.elmatare_active_power_l1,-0.037,2026-07-03T12:33:51.917Z
sensor.elmatare_active_power_l1,-0.027,2026-07-03T12:34:01.850Z
sensor.elmatare_active_power_l1,-0.013,2026-07-03T12:34:11.859Z
sensor.elmatare_active_power_l1,0.004,2026-07-03T12:34:21.868Z
sensor.elmatare_active_power_l1,0.019,2026-07-03T12:34:31.882Z
sensor.elmatare_active_power_l1,0.031,2026-07-03T12:34:41.852Z
sensor.elmatare_active_power_l1,0.044,2026-07-03T12:34:51.905Z
sensor.elmatare_active_power_l1,0.057,2026-07-03T12:35:01.932Z
sensor.elmatare_active_power_l1,0.068,2026-07-03T12:35:11.850Z
sensor.elmatare_active_power_l1,0.072,2026-07-03T12:35:21.881Z
sensor.elmatare_active_power_l1,0.079,2026-07-03T12:35:31.848Z
sensor.elmatare_active_power_l1,0.085,2026-07-03T12:35:41.858Z
sensor.elmatare_active_power_l1,0.086,2026-07-03T12:35:51.902Z
sensor.elmatare_active_power_l1,0.099,2026-07-03T12:36:01.929Z
sensor.elmatare_active_power_l1,0.106,2026-07-03T12:36:21.864Z
sensor.elmatare_active_power_l1,0.112,2026-07-03T12:36:31.867Z
sensor.elmatare_active_power_l1,0.120,2026-07-03T12:36:41.864Z
sensor.elmatare_active_power_l1,0.123,2026-07-03T12:36:51.985Z
sensor.elmatare_active_power_l1,0.130,2026-07-03T12:37:01.876Z
sensor.elmatare_active_power_l1,0.138,2026-07-03T12:37:11.880Z
sensor.elmatare_active_power_l1,0.147,2026-07-03T12:37:21.878Z
sensor.elmatare_active_power_l1,0.155,2026-07-03T12:37:31.854Z
sensor.elmatare_active_power_l1,0.159,2026-07-03T12:37:41.901Z
sensor.elmatare_active_power_l1,0.166,2026-07-03T12:37:51.838Z
sensor.elmatare_active_power_l1,0.174,2026-07-03T12:38:01.853Z
sensor.elmatare_active_power_l1,0.182,2026-07-03T12:38:11.862Z
sensor.elmatare_active_power_l1,0.190,2026-07-03T12:38:21.836Z
sensor.elmatare_active_power_l1,0.203,2026-07-03T12:38:31.849Z
sensor.elmatare_active_power_l1,0.209,2026-07-03T12:38:41.879Z
sensor.elmatare_active_power_l1,0.216,2026-07-03T12:38:51.973Z
sensor.elmatare_active_power_l1,0.225,2026-07-03T12:39:01.853Z
sensor.elmatare_active_power_l1,0.232,2026-07-03T12:39:11.933Z
sensor.elmatare_active_power_l1,0.238,2026-07-03T12:39:21.863Z
sensor.elmatare_active_power_l1,0.242,2026-07-03T12:39:31.851Z
sensor.elmatare_active_power_l1,0.241,2026-07-03T12:39:41.859Z
sensor.elmatare_active_power_l1,0.251,2026-07-03T12:39:51.856Z
sensor.elmatare_active_power_l1,0.258,2026-07-03T12:40:01.954Z
sensor.elmatare_active_power_l1,0.261,2026-07-03T12:40:13.802Z
sensor.elmatare_active_power_l1,0.267,2026-07-03T12:40:21.861Z
sensor.elmatare_active_power_l1,0.269,2026-07-03T12:40:31.882Z
sensor.elmatare_active_power_l1,0.272,2026-07-03T12:40:41.869Z
sensor.elmatare_active_power_l1,0.279,2026-07-03T12:40:51.911Z
sensor.elmatare_active_power_l1,0.285,2026-07-03T12:41:01.880Z
sensor.elmatare_active_power_l1,0.264,2026-07-03T12:41:11.863Z
sensor.elmatare_active_power_l1,0.265,2026-07-03T12:41:21.869Z
sensor.elmatare_active_power_l1,0.262,2026-07-03T12:41:41.859Z
sensor.elmatare_active_power_l1,0.251,2026-07-03T12:41:51.875Z
sensor.elmatare_active_power_l1,0.248,2026-07-03T12:42:01.888Z
sensor.elmatare_active_power_l1,0.237,2026-07-03T12:42:11.865Z
sensor.elmatare_active_power_l1,0.232,2026-07-03T12:42:21.961Z
sensor.elmatare_active_power_l1,0.222,2026-07-03T12:42:31.843Z
sensor.elmatare_active_power_l1,0.229,2026-07-03T12:42:41.873Z
sensor.elmatare_active_power_l1,0.221,2026-07-03T12:42:51.890Z
sensor.elmatare_active_power_l1,0.211,2026-07-03T12:43:01.909Z
sensor.elmatare_active_power_l1,0.204,2026-07-03T12:43:21.884Z
sensor.elmatare_active_power_l1,0.200,2026-07-03T12:43:31.947Z
sensor.elmatare_active_power_l1,0.191,2026-07-03T12:43:41.878Z
sensor.elmatare_active_power_l1,0.184,2026-07-03T12:43:51.877Z
sensor.elmatare_active_power_l1,0.262,2026-07-03T12:44:01.848Z
sensor.elmatare_active_power_l1,0.264,2026-07-03T12:44:11.881Z
sensor.elmatare_active_power_l1,0.257,2026-07-03T12:44:21.872Z
sensor.elmatare_active_power_l1,0.273,2026-07-03T12:44:31.857Z
sensor.elmatare_active_power_l1,0.274,2026-07-03T12:44:41.871Z
sensor.elmatare_active_power_l1,0.283,2026-07-03T12:44:51.888Z
sensor.elmatare_active_power_l1,0.294,2026-07-03T12:45:02.231Z
sensor.elmatare_active_power_l1,0.301,2026-07-03T12:45:11.837Z
sensor.elmatare_active_power_l1,0.316,2026-07-03T12:45:21.903Z
sensor.elmatare_active_power_l1,0.331,2026-07-03T12:45:31.839Z
sensor.elmatare_active_power_l1,0.348,2026-07-03T12:45:41.849Z
sensor.elmatare_active_power_l1,0.363,2026-07-03T12:45:51.956Z
sensor.elmatare_active_power_l1,0.376,2026-07-03T12:46:01.849Z
sensor.elmatare_active_power_l1,0.355,2026-07-03T12:46:11.892Z
sensor.elmatare_active_power_l1,0.363,2026-07-03T12:46:21.970Z
sensor.elmatare_active_power_l1,0.376,2026-07-03T12:46:31.845Z
sensor.elmatare_active_power_l1,0.342,2026-07-03T12:46:41.862Z
sensor.elmatare_active_power_l1,0.343,2026-07-03T12:46:51.862Z
sensor.elmatare_active_power_l1,0.357,2026-07-03T12:47:01.970Z
sensor.elmatare_active_power_l1,0.330,2026-07-03T12:47:11.857Z
sensor.elmatare_active_power_l1,0.334,2026-07-03T12:47:22.017Z
sensor.elmatare_active_power_l1,0.318,2026-07-03T12:47:41.877Z
sensor.elmatare_active_power_l1,0.316,2026-07-03T12:47:51.872Z
sensor.elmatare_active_power_l1,0.317,2026-07-03T12:48:01.857Z
sensor.elmatare_active_power_l1,0.299,2026-07-03T12:48:11.866Z
sensor.elmatare_active_power_l1,0.291,2026-07-03T12:48:21.928Z
sensor.elmatare_active_power_l1,0.288,2026-07-03T12:48:31.841Z
sensor.elmatare_active_power_l1,0.287,2026-07-03T12:48:41.893Z
sensor.elmatare_active_power_l1,0.274,2026-07-03T12:48:51.839Z
sensor.elmatare_active_power_l1,0.258,2026-07-03T12:49:01.932Z
sensor.elmatare_active_power_l1,0.250,2026-07-03T12:49:11.865Z
sensor.elmatare_active_power_l1,0.249,2026-07-03T12:49:21.932Z
sensor.elmatare_active_power_l1,0.223,2026-07-03T12:49:31.835Z
sensor.elmatare_active_power_l1,0.244,2026-07-03T12:49:41.874Z
sensor.elmatare_active_power_l1,0.220,2026-07-03T12:49:51.924Z
sensor.elmatare_active_power_l1,0.186,2026-07-03T12:50:01.920Z
sensor.elmatare_active_power_l1,0.214,2026-07-03T12:50:11.875Z
sensor.elmatare_active_power_l1,0.184,2026-07-03T12:50:21.891Z
sensor.elmatare_active_power_l1,0.170,2026-07-03T12:50:31.983Z
sensor.elmatare_active_power_l1,0.141,2026-07-03T12:50:41.868Z
sensor.elmatare_active_power_l1,0.123,2026-07-03T12:50:51.881Z
sensor.elmatare_active_power_l1,0.106,2026-07-03T12:51:01.873Z
sensor.elmatare_active_power_l1,0.098,2026-07-03T12:51:11.904Z
sensor.elmatare_active_power_l1,0.091,2026-07-03T12:51:21.847Z
sensor.elmatare_active_power_l1,0.084,2026-07-03T12:51:31.852Z
sensor.elmatare_active_power_l1,0.074,2026-07-03T12:51:41.873Z
sensor.elmatare_active_power_l1,0.063,2026-07-03T12:51:51.874Z
sensor.elmatare_active_power_l1,0.055,2026-07-03T12:52:01.839Z
sensor.elmatare_active_power_l1,0.042,2026-07-03T12:52:11.859Z
sensor.elmatare_active_power_l1,0.024,2026-07-03T12:52:21.872Z
sensor.elmatare_active_power_l1,0.009,2026-07-03T12:52:31.846Z
sensor.elmatare_active_power_l1,-0.008,2026-07-03T12:52:41.868Z
sensor.elmatare_active_power_l1,-0.019,2026-07-03T12:52:51.958Z
sensor.elmatare_active_power_l1,-0.028,2026-07-03T12:53:01.842Z
sensor.elmatare_active_power_l1,-0.029,2026-07-03T12:53:11.882Z
sensor.elmatare_active_power_l1,-0.022,2026-07-03T12:53:21.972Z
sensor.elmatare_active_power_l1,-0.014,2026-07-03T12:53:31.959Z
sensor.elmatare_active_power_l1,-0.003,2026-07-03T12:53:41.879Z
sensor.elmatare_active_power_l1,0.004,2026-07-03T12:53:51.883Z
sensor.elmatare_active_power_l1,0.016,2026-07-03T12:54:01.848Z
sensor.elmatare_active_power_l1,0.022,2026-07-03T12:54:11.872Z
sensor.elmatare_active_power_l1,0.027,2026-07-03T12:54:21.870Z
sensor.elmatare_active_power_l1,0.034,2026-07-03T12:54:31.851Z
sensor.elmatare_active_power_l1,0.030,2026-07-03T12:54:41.852Z
sensor.elmatare_active_power_l1,0.020,2026-07-03T12:54:51.862Z
sensor.elmatare_active_power_l1,0.004,2026-07-03T12:55:01.896Z
sensor.elmatare_active_power_l1,-0.024,2026-07-03T12:55:11.857Z
sensor.elmatare_active_power_l1,-0.052,2026-07-03T12:55:21.946Z
sensor.elmatare_active_power_l1,-0.081,2026-07-03T12:55:31.987Z
sensor.elmatare_active_power_l1,-0.115,2026-07-03T12:55:41.974Z
sensor.elmatare_active_power_l1,-0.154,2026-07-03T12:55:51.884Z
sensor.elmatare_active_power_l1,-0.187,2026-07-03T12:56:01.842Z
sensor.elmatare_active_power_l1,-0.223,2026-07-03T12:56:11.890Z
sensor.elmatare_active_power_l1,-0.249,2026-07-03T12:56:21.901Z
sensor.elmatare_active_power_l1,-0.271,2026-07-03T12:56:31.844Z
sensor.elmatare_active_power_l1,-0.292,2026-07-03T12:56:41.850Z
sensor.elmatare_active_power_l1,-0.306,2026-07-03T12:56:51.875Z
sensor.elmatare_active_power_l1,-0.298,2026-07-03T12:57:11.858Z
sensor.elmatare_active_power_l1,-0.285,2026-07-03T12:57:21.902Z
sensor.elmatare_active_power_l1,-0.266,2026-07-03T12:57:31.838Z
sensor.elmatare_active_power_l1,-0.244,2026-07-03T12:57:41.969Z
sensor.elmatare_active_power_l1,-0.218,2026-07-03T12:57:51.979Z
sensor.elmatare_active_power_l1,-0.199,2026-07-03T12:58:01.970Z
sensor.elmatare_active_power_l1,-0.180,2026-07-03T12:58:11.858Z
sensor.elmatare_active_power_l1,-0.169,2026-07-03T12:58:21.853Z
sensor.elmatare_active_power_l1,-0.162,2026-07-03T12:58:31.848Z
sensor.elmatare_active_power_l1,-0.171,2026-07-03T12:58:41.967Z
sensor.elmatare_active_power_l1,-0.174,2026-07-03T12:58:51.981Z
sensor.elmatare_active_power_l1,-0.184,2026-07-03T12:59:01.898Z
sensor.elmatare_active_power_l1,-0.196,2026-07-03T12:59:11.863Z
sensor.elmatare_active_power_l1,-0.209,2026-07-03T12:59:21.957Z
sensor.elmatare_active_power_l1,-0.217,2026-07-03T12:59:31.955Z
sensor.elmatare_active_power_l1,-0.323,2026-07-03T12:59:41.874Z
sensor.elmatare_active_power_l1,-0.326,2026-07-03T12:59:52.094Z
sensor.elmatare_active_power_l1,-0.329,2026-07-03T13:00:02.459Z
sensor.elmatare_active_power_l1,-0.333,2026-07-03T13:00:11.867Z
sensor.elmatare_active_power_l1,-0.327,2026-07-03T13:00:21.879Z
sensor.elmatare_active_power_l1,-0.317,2026-07-03T13:00:31.840Z
sensor.elmatare_active_power_l1,-0.306,2026-07-03T13:00:41.981Z
sensor.elmatare_active_power_l1,-0.290,2026-07-03T13:00:51.884Z
sensor.elmatare_active_power_l1,-0.268,2026-07-03T13:01:01.861Z
sensor.elmatare_active_power_l1,-0.236,2026-07-03T13:01:11.861Z
sensor.elmatare_active_power_l1,-0.210,2026-07-03T13:01:21.942Z
sensor.elmatare_active_power_l1,-0.174,2026-07-03T13:01:31.863Z
sensor.elmatare_active_power_l1,-0.137,2026-07-03T13:01:41.855Z
sensor.elmatare_active_power_l1,-0.104,2026-07-03T13:01:51.875Z
sensor.elmatare_active_power_l1,-0.064,2026-07-03T13:02:01.929Z
sensor.elmatare_active_power_l1,-0.024,2026-07-03T13:02:11.868Z
sensor.elmatare_active_power_l1,0.017,2026-07-03T13:02:21.861Z
sensor.elmatare_active_power_l1,0.052,2026-07-03T13:02:31.876Z
sensor.elmatare_active_power_l1,0.084,2026-07-03T13:02:41.859Z
sensor.elmatare_active_power_l1,0.117,2026-07-03T13:02:51.961Z
sensor.elmatare_active_power_l1,0.151,2026-07-03T13:03:01.840Z
sensor.elmatare_active_power_l1,0.182,2026-07-03T13:03:11.891Z
sensor.elmatare_active_power_l1,0.209,2026-07-03T13:03:21.882Z
sensor.elmatare_active_power_l1,0.233,2026-07-03T13:03:31.853Z
sensor.elmatare_active_power_l1,0.258,2026-07-03T13:03:41.872Z
sensor.elmatare_active_power_l1,0.269,2026-07-03T13:03:51.932Z
sensor.elmatare_active_power_l1,0.290,2026-07-03T13:04:01.974Z
sensor.elmatare_active_power_l1,0.262,2026-07-03T13:04:11.869Z
sensor.elmatare_active_power_l1,0.270,2026-07-03T13:04:21.878Z
sensor.elmatare_active_power_l1,0.284,2026-07-03T13:04:31.847Z
sensor.elmatare_active_power_l1,0.258,2026-07-03T13:04:41.870Z
sensor.elmatare_active_power_l1,0.263,2026-07-03T13:04:52.134Z
sensor.elmatare_active_power_l1,0.268,2026-07-03T13:05:01.844Z
sensor.elmatare_active_power_l1,0.270,2026-07-03T13:05:11.860Z
sensor.elmatare_active_power_l1,0.246,2026-07-03T13:05:21.942Z
sensor.elmatare_active_power_l1,0.251,2026-07-03T13:05:31.849Z
sensor.elmatare_active_power_l1,0.240,2026-07-03T13:05:41.862Z
sensor.elmatare_active_power_l1,0.245,2026-07-03T13:05:51.856Z
sensor.elmatare_active_power_l1,0.177,2026-07-03T13:06:01.890Z
sensor.elmatare_active_power_l1,0.187,2026-07-03T13:06:11.862Z
sensor.elmatare_active_power_l1,0.186,2026-07-03T13:06:21.896Z
sensor.elmatare_active_power_l1,0.197,2026-07-03T13:06:31.842Z
sensor.elmatare_active_power_l1,0.184,2026-07-03T13:06:41.885Z
sensor.elmatare_active_power_l1,0.183,2026-07-03T13:06:51.957Z
sensor.elmatare_active_power_l1,0.190,2026-07-03T13:07:01.882Z
sensor.elmatare_active_power_l1,0.186,2026-07-03T13:07:11.882Z
sensor.elmatare_active_power_l1,0.189,2026-07-03T13:07:21.885Z
sensor.elmatare_active_power_l1,0.183,2026-07-03T13:07:41.872Z
sensor.elmatare_active_power_l1,0.184,2026-07-03T13:07:52.036Z
sensor.elmatare_active_power_l1,0.188,2026-07-03T13:08:02.044Z
sensor.elmatare_active_power_l1,0.176,2026-07-03T13:08:11.962Z
sensor.elmatare_active_power_l1,0.180,2026-07-03T13:08:21.981Z
sensor.elmatare_active_power_l1,0.175,2026-07-03T13:08:31.845Z
sensor.elmatare_active_power_l1,0.174,2026-07-03T13:08:41.860Z
sensor.elmatare_active_power_l1,0.177,2026-07-03T13:08:51.894Z
sensor.elmatare_active_power_l1,0.174,2026-07-03T13:09:01.833Z
sensor.elmatare_active_power_l1,0.168,2026-07-03T13:09:11.977Z
sensor.elmatare_active_power_l1,0.167,2026-07-03T13:09:21.945Z
sensor.elmatare_active_power_l1,0.163,2026-07-03T13:09:31.856Z
sensor.elmatare_active_power_l1,0.170,2026-07-03T13:09:41.859Z
sensor.elmatare_active_power_l1,0.165,2026-07-03T13:09:51.938Z
sensor.elmatare_active_power_l1,0.163,2026-07-03T13:10:11.903Z
sensor.elmatare_active_power_l1,0.158,2026-07-03T13:10:21.949Z
sensor.elmatare_active_power_l1,0.155,2026-07-03T13:10:31.844Z
sensor.elmatare_active_power_l1,0.169,2026-07-03T13:10:41.864Z
sensor.elmatare_active_power_l1,0.163,2026-07-03T13:10:51.960Z
sensor.elmatare_active_power_l1,0.159,2026-07-03T13:11:01.853Z
sensor.elmatare_active_power_l1,0.165,2026-07-03T13:11:11.891Z
sensor.elmatare_active_power_l1,0.162,2026-07-03T13:11:22.295Z
sensor.elmatare_active_power_l1,0.158,2026-07-03T13:11:31.850Z
sensor.elmatare_active_power_l1,0.164,2026-07-03T13:11:41.870Z
sensor.elmatare_active_power_l1,0.159,2026-07-03T13:11:51.981Z
sensor.elmatare_active_power_l1,0.165,2026-07-03T13:12:11.965Z
sensor.elmatare_active_power_l1,0.161,2026-07-03T13:12:21.938Z
sensor.elmatare_active_power_l1,0.156,2026-07-03T13:12:31.891Z
sensor.elmatare_active_power_l1,0.163,2026-07-03T13:12:41.863Z
sensor.elmatare_active_power_l1,0.159,2026-07-03T13:12:51.875Z
sensor.elmatare_active_power_l1,0.157,2026-07-03T13:13:01.862Z
sensor.elmatare_active_power_l1,0.165,2026-07-03T13:13:11.892Z
sensor.elmatare_active_power_l1,0.162,2026-07-03T13:13:21.881Z
sensor.elmatare_active_power_l1,0.155,2026-07-03T13:13:31.856Z
sensor.elmatare_active_power_l1,0.160,2026-07-03T13:13:41.961Z
sensor.elmatare_active_power_l1,0.155,2026-07-03T13:13:51.888Z
sensor.elmatare_active_power_l1,0.150,2026-07-03T13:14:01.920Z
sensor.elmatare_active_power_l1,0.142,2026-07-03T13:14:21.856Z
sensor.elmatare_active_power_l1,0.137,2026-07-03T13:14:31.846Z
sensor.elmatare_active_power_l1,0.142,2026-07-03T13:14:41.981Z
sensor.elmatare_active_power_l1,0.137,2026-07-03T13:14:51.872Z
sensor.elmatare_active_power_l1,0.134,2026-07-03T13:15:02.349Z
sensor.elmatare_active_power_l1,0.123,2026-07-03T13:15:11.852Z
sensor.elmatare_active_power_l1,0.112,2026-07-03T13:15:21.889Z
sensor.elmatare_active_power_l1,0.107,2026-07-03T13:15:31.955Z
sensor.elmatare_active_power_l1,0.097,2026-07-03T13:15:41.857Z
sensor.elmatare_active_power_l1,0.087,2026-07-03T13:15:51.855Z
sensor.elmatare_active_power_l1,0.081,2026-07-03T13:16:01.863Z
sensor.elmatare_active_power_l1,0.069,2026-07-03T13:16:11.883Z
sensor.elmatare_active_power_l1,0.055,2026-07-03T13:16:21.992Z
sensor.elmatare_active_power_l1,0.044,2026-07-03T13:16:31.972Z
sensor.elmatare_active_power_l1,0.033,2026-07-03T13:16:41.940Z
sensor.elmatare_active_power_l1,0.020,2026-07-03T13:16:51.882Z
sensor.elmatare_active_power_l1,0.007,2026-07-03T13:17:01.852Z
sensor.elmatare_active_power_l1,-0.003,2026-07-03T13:17:12.010Z
sensor.elmatare_active_power_l1,-0.013,2026-07-03T13:17:21.974Z
sensor.elmatare_active_power_l1,-0.026,2026-07-03T13:17:31.862Z
sensor.elmatare_active_power_l1,-0.040,2026-07-03T13:17:41.844Z
sensor.elmatare_active_power_l1,-0.049,2026-07-03T13:17:51.964Z
sensor.elmatare_active_power_l1,-0.058,2026-07-03T13:18:01.871Z
sensor.elmatare_active_power_l1,-0.074,2026-07-03T13:18:12.073Z
sensor.elmatare_active_power_l1,-0.091,2026-07-03T13:18:22.162Z
sensor.elmatare_active_power_l1,-0.107,2026-07-03T13:18:31.843Z
sensor.elmatare_active_power_l1,-0.126,2026-07-03T13:18:41.875Z
sensor.elmatare_active_power_l1,-0.140,2026-07-03T13:18:51.841Z
sensor.elmatare_active_power_l1,-0.156,2026-07-03T13:19:01.848Z
sensor.elmatare_active_power_l1,-0.174,2026-07-03T13:19:11.989Z
sensor.elmatare_active_power_l1,-0.189,2026-07-03T13:19:21.951Z
sensor.elmatare_active_power_l1,-0.205,2026-07-03T13:19:31.846Z
sensor.elmatare_active_power_l1,-0.234,2026-07-03T13:19:41.921Z
sensor.elmatare_active_power_l1,-0.251,2026-07-03T13:19:51.901Z
sensor.elmatare_active_power_l1,-0.269,2026-07-03T13:20:02.144Z
sensor.elmatare_active_power_l1,-0.288,2026-07-03T13:20:11.868Z
sensor.elmatare_active_power_l1,-0.311,2026-07-03T13:20:21.916Z
sensor.elmatare_active_power_l1,-0.331,2026-07-03T13:20:31.837Z
sensor.elmatare_active_power_l1,-0.355,2026-07-03T13:20:41.892Z
sensor.elmatare_active_power_l1,-0.373,2026-07-03T13:20:52.044Z
sensor.elmatare_active_power_l1,-0.391,2026-07-03T13:21:01.857Z
sensor.elmatare_active_power_l1,-0.405,2026-07-03T13:21:11.865Z
sensor.elmatare_active_power_l1,-0.429,2026-07-03T13:21:21.886Z
sensor.elmatare_active_power_l1,-0.444,2026-07-03T13:21:31.845Z
sensor.elmatare_active_power_l1,-0.466,2026-07-03T13:21:41.976Z
sensor.elmatare_active_power_l1,-0.483,2026-07-03T13:21:51.957Z
sensor.elmatare_active_power_l1,-0.504,2026-07-03T13:22:01.904Z
sensor.elmatare_active_power_l1,-0.522,2026-07-03T13:22:11.872Z
sensor.elmatare_active_power_l1,-0.538,2026-07-03T13:22:21.856Z
sensor.elmatare_active_power_l1,-0.559,2026-07-03T13:22:31.849Z
sensor.elmatare_active_power_l1,-0.578,2026-07-03T13:22:41.916Z
sensor.elmatare_active_power_l1,-0.596,2026-07-03T13:22:51.848Z
sensor.elmatare_active_power_l1,-0.616,2026-07-03T13:23:01.868Z
sensor.elmatare_active_power_l1,-0.631,2026-07-03T13:23:11.860Z
sensor.elmatare_active_power_l1,-0.646,2026-07-03T13:23:21.958Z
sensor.elmatare_active_power_l1,-0.658,2026-07-03T13:23:31.964Z
sensor.elmatare_active_power_l1,-0.671,2026-07-03T13:23:41.881Z
sensor.elmatare_active_power_l1,-0.687,2026-07-03T13:23:51.875Z
sensor.elmatare_active_power_l1,-0.702,2026-07-03T13:24:01.888Z
sensor.elmatare_active_power_l1,-0.716,2026-07-03T13:24:11.871Z
sensor.elmatare_active_power_l1,-0.730,2026-07-03T13:24:21.892Z
sensor.elmatare_active_power_l1,-0.736,2026-07-03T13:24:31.951Z
sensor.elmatare_active_power_l1,-0.754,2026-07-03T13:24:41.968Z
