timestamp_utc,mean,min,max
2026-08-06T11:00:00+00:00,0.10990420484500008,-2.466,1.955
2026-08-06T12:00:00+00:00,-0.7248674919097223,-3.959,1.328
2026-08-06T13:00:00+00:00,-1.1211411773641669,-2.669,0.623
2026-08-06T14:00:00+00:00,-0.608305726583611,-4.413,0.802
2026-08-06T15:00:00+00:00,-0.22294529100861113,-1.064,0.255
2026-08-06T16:00:00+00:00,-0.9455397789505556,-4.483,1.672
2026-08-06T17:00:00+00:00,-0.22030933584444445,-0.901,-0.043
2026-08-06T18:00:00+00:00,-0.11323557813722224,-0.225,-0.024
2026-08-06T19:00:00+00:00,-0.1564495531638889,-0.29,-0.042
2026-08-06T20:00:00+00:00,-0.1909530911955556,-0.288,-0.059
2026-08-06T21:00:00+00:00,-0.16253547045749997,-0.431,-0.075
2026-08-06T22:00:00+00:00,-0.18047327710722225,-0.284,-0.082
2026-08-06T23:00:00+00:00,-0.14789216798138888,-0.238,-0.06
2026-08-07T00:00:00+00:00,-0.11758306349583335,-0.278,-0.071
2026-08-07T01:00:00+00:00,-0.13908895461555557,-0.278,0.193
2026-08-07T02:00:00+00:00,-0.1490339570022222,-0.296,-0.016
2026-08-07T03:00:00+00:00,0.48756274583805553,-0.177,0.799
2026-08-07T04:00:00+00:00,0.23161217366305556,-0.219,1.455
2026-08-07T05:00:00+00:00,-0.10547035332222221,-0.274,0.95
2026-08-07T06:00:00+00:00,0.04179064521166665,-0.529,1.736
2026-08-07T07:00:00+00:00,-0.12576431935305554,-0.56,0.235
2026-08-07T08:00:00+00:00,-0.21964420910222227,-0.441,0.739
2026-08-07T09:00:00+00:00,-0.3015312094247223,-0.986,0.051
2026-08-07T10:00:00+00:00,-0.9039296281538395,-3.879,1.308
2026-08-07T11:00:00+00:00,-0.6737230233588889,-3.408,0.919
2026-08-07T12:00:00+00:00,-1.101152250166111,-4.106,0.528
2026-08-07T13:00:00+00:00,-2.8973403796175,-4.493,-0.121
2026-08-07T14:00:00+00:00,-3.287703915173056,-4.26,-0.794
2026-08-07T15:00:00+00:00,-1.850855440739722,-3.708,-0.442
2026-08-07T16:00:00+00:00,-1.454207771150556,-2.65,0.773
2026-08-07T17:00:00+00:00,-0.13727837928805556,-0.482,0.046
2026-08-07T18:00:00+00:00,-0.09592027093055555,-0.216,0
2026-08-07T19:00:00+00:00,-0.1705438462825,-0.702,-0.051
2026-08-07T20:00:00+00:00,-0.1465788889227778,-0.234,-0.077
